OrderID,RetuenClean
26851,Wrong Item
113139,Changed Mind
37715,
7983,
84849,
142800,Changed Mind
25955,Changed Mind
24594,Damaged
82885,Late Delivery
13801,Wrong Item
51717,
71565,
95179,Wrong Item
90456,Late Delivery
121868,Changed Mind
92929,
78106,Wrong Item
97500,
99140,
55026,Wrong Item
79783,Changed Mind
1362,
111469,Damaged
94215,Late Delivery
79593,Late Delivery
46882,Changed Mind
99878,Late Delivery
54708,
69807,
81186,Late Delivery
105616,
56470,Damaged
52963,Late Delivery
134842,Late Delivery
30867,Damaged
65167,Late Delivery
58395,Damaged
115765,Changed Mind
89393,
143860,
50471,Wrong Item
122244,
22037,
95334,Changed Mind
26028,
59407,Changed Mind
58873,Damaged
114321,Damaged
12729,Damaged
132429,Late Delivery
43311,Damaged
41254,Changed Mind
82439,Wrong Item
53252,Damaged
148290,
131828,Damaged
85160,Late Delivery
51285,Changed Mind
139456,Wrong Item
49177,Wrong Item
51321,Late Delivery
116555,Wrong Item
149829,Late Delivery
144762,Wrong Item
12079,Changed Mind
41183,Damaged
85963,
49718,Late Delivery
59402,Changed Mind
35549,Damaged
40199,Late Delivery
6620,Changed Mind
47362,Wrong Item
80264,Changed Mind
13644,Late Delivery
93925,Late Delivery
132278,Damaged
37748,Changed Mind
34238,Damaged
48846,Late Delivery
68144,
31852,
105,Late Delivery
13620,Changed Mind
128246,Damaged
45962,
118356,
38688,
103490,Damaged
116433,Wrong Item
50311,
90711,Late Delivery
123251,Changed Mind
103056,Damaged
69961,
110368,Late Delivery
136537,Changed Mind
64377,Damaged
30277,Wrong Item
20799,Changed Mind
81649,Late Delivery
93100,
108933,Late Delivery
65494,Changed Mind
69478,
11010,Damaged
77675,Changed Mind
21062,Late Delivery
105400,
472,Wrong Item
64037,
140284,Late Delivery
120112,Damaged
46839,Changed Mind
98123,Late Delivery
12854,Changed Mind
130955,Wrong Item
70149,Late Delivery
50812,Wrong Item
47929,Changed Mind
51061,Changed Mind
16313,
98335,Wrong Item
71507,
130732,
117729,Wrong Item
123466,Damaged
128686,Wrong Item
26054,Wrong Item
46190,Damaged
77805,Late Delivery
70420,Changed Mind
94414,Wrong Item
7482,Late Delivery
109869,Wrong Item
12497,Wrong Item
83705,Damaged
82810,
124141,Damaged
21225,Late Delivery
31260,Damaged
82561,Late Delivery
51125,Late Delivery
50857,Changed Mind
87546,Late Delivery
31510,Damaged
42069,Wrong Item
134466,Damaged
127877,Late Delivery
91136,
64531,Damaged
37921,Changed Mind
136785,
20512,Late Delivery
102079,Damaged
37111,
5599,Wrong Item
22620,Late Delivery
122085,Changed Mind
77119,Wrong Item
114865,Late Delivery
669,
105442,Changed Mind
89829,Damaged
110551,Damaged
79748,Changed Mind
76194,Changed Mind
121693,Changed Mind
143552,
122950,Wrong Item
25445,Damaged
33498,Wrong Item
89313,Changed Mind
81483,Late Delivery
14469,Wrong Item
71653,
43267,
5501,Changed Mind
126429,Wrong Item
4789,Changed Mind
24584,
69058,
121966,
30030,Changed Mind
33847,Changed Mind
139077,Changed Mind
149708,Late Delivery
29779,Changed Mind
71334,Late Delivery
81262,Late Delivery
75580,Changed Mind
31389,Damaged
106700,
93143,Late Delivery
36084,Late Delivery
12641,Wrong Item
37672,Late Delivery
141966,Damaged
13513,
74777,
87762,Wrong Item
48437,Changed Mind
25976,Damaged
139307,Late Delivery
99474,Wrong Item
53372,Damaged
21333,Late Delivery
133762,Late Delivery
54870,Wrong Item
101966,Late Delivery
34516,
13667,Changed Mind
134105,Late Delivery
28352,Wrong Item
40800,Late Delivery
4180,Changed Mind
23471,Damaged
27332,
97171,Damaged
148847,Damaged
44513,Wrong Item
19635,Wrong Item
28779,
124424,
14288,Damaged
117147,Changed Mind
80647,Damaged
100663,Damaged
89149,Wrong Item
71711,Late Delivery
55978,Changed Mind
105181,Damaged
43249,Wrong Item
58182,Changed Mind
33896,Changed Mind
87091,
95455,Wrong Item
13933,Late Delivery
92948,Damaged
29555,Changed Mind
133295,
14211,Wrong Item
55834,Changed Mind
57429,Damaged
98915,Changed Mind
32935,Late Delivery
85263,
104918,Wrong Item
107551,
103590,Late Delivery
48592,Wrong Item
36291,Late Delivery
24208,Wrong Item
90821,Late Delivery
131848,Changed Mind
19193,Damaged
142069,Changed Mind
121282,Damaged
135709,
29384,Changed Mind
8415,Changed Mind
74214,Damaged
24935,Damaged
89852,Late Delivery
82821,Damaged
90040,Late Delivery
102766,
105036,Late Delivery
38836,Changed Mind
62665,Wrong Item
128405,Damaged
22064,Wrong Item
104553,Wrong Item
119112,Wrong Item
4284,Changed Mind
21602,Late Delivery
98307,Late Delivery
2260,Damaged
28425,Wrong Item
59041,Wrong Item
56503,Damaged
4799,
116819,Late Delivery
112788,Wrong Item
110250,Damaged
102555,Changed Mind
2052,
34757,
102733,
22943,Late Delivery
27932,
83217,Late Delivery
77847,Wrong Item
77825,
60957,Late Delivery
30126,Changed Mind
71681,Changed Mind
17947,Damaged
147345,Changed Mind
59024,Damaged
114050,Changed Mind
128548,Damaged
63312,Damaged
132246,
11337,Changed Mind
147841,Changed Mind
72848,Wrong Item
136364,
79632,Wrong Item
67039,Damaged
57468,Changed Mind
109515,Wrong Item
65316,Late Delivery
60546,Wrong Item
28788,Damaged
73714,Wrong Item
141752,
139653,Damaged
78718,Wrong Item
101463,Damaged
33255,
145802,Late Delivery
146873,Changed Mind
103287,Late Delivery
9003,Changed Mind
86276,Changed Mind
139261,
125072,
147539,
13236,Wrong Item
51143,Late Delivery
143746,
49813,Damaged
77128,Damaged
36054,
92179,Wrong Item
32123,Wrong Item
80211,Damaged
103705,Wrong Item
41143,Changed Mind
62034,Wrong Item
96506,Late Delivery
56478,Late Delivery
80589,Wrong Item
87282,Changed Mind
94832,Damaged
16521,Changed Mind
75076,Late Delivery
143370,Damaged
112792,Changed Mind
78793,Damaged
98031,Wrong Item
101426,Late Delivery
2336,Wrong Item
8525,Wrong Item
59056,Damaged
255,Late Delivery
30967,
39776,Late Delivery
39049,Late Delivery
126160,Damaged
45168,
126354,Damaged
67573,Changed Mind
13583,Wrong Item
75659,Damaged
49162,
88364,Changed Mind
145017,Wrong Item
34228,Damaged
64113,Wrong Item
54187,Changed Mind
38082,Changed Mind
73476,Damaged
71692,Damaged
71257,
57555,
69347,
89839,Wrong Item
145878,Changed Mind
58357,Changed Mind
103018,Late Delivery
100242,Late Delivery
100136,Changed Mind
71293,
130784,Changed Mind
122146,Changed Mind
83832,Damaged
58162,Wrong Item
58493,Wrong Item
36880,Wrong Item
9137,Late Delivery
76000,
117579,Late Delivery
95964,
61852,Late Delivery
147856,Late Delivery
120129,Late Delivery
133241,Damaged
19832,Changed Mind
17428,Changed Mind
72311,Damaged
97868,Damaged
145645,
1776,Wrong Item
47990,Changed Mind
140831,Wrong Item
2543,Damaged
81333,Changed Mind
138572,
146251,
144603,Late Delivery
136336,Damaged
54327,Late Delivery
73672,
55933,Damaged
136042,
76730,Damaged
79403,Wrong Item
39723,Wrong Item
60481,Late Delivery
52064,Late Delivery
149115,
130855,Wrong Item
87912,Changed Mind
125964,Late Delivery
122290,
130170,Wrong Item
144747,
140437,Wrong Item
97930,Late Delivery
107538,Damaged
127591,Wrong Item
87193,Changed Mind
46526,Changed Mind
96144,Damaged
138770,Late Delivery
102798,Late Delivery
101991,
25198,Late Delivery
136120,Wrong Item
92349,
137083,
97649,Changed Mind
59969,Changed Mind
144198,Damaged
129048,Changed Mind
45064,Changed Mind
48650,Late Delivery
39998,Wrong Item
93399,Damaged
23532,Damaged
141831,
41028,Wrong Item
7215,Wrong Item
231,Late Delivery
125828,Wrong Item
1015,Damaged
104645,Changed Mind
83007,Damaged
125083,Late Delivery
51923,Damaged
4783,Damaged
124221,
49766,
30635,Damaged
18646,
132172,Late Delivery
9004,Changed Mind
18946,Late Delivery
3709,Changed Mind
88521,Changed Mind
123928,
29982,Late Delivery
8106,Damaged
35212,Late Delivery
149418,Damaged
49841,Damaged
131484,Wrong Item
95145,Changed Mind
21936,Late Delivery
78918,Damaged
119897,Wrong Item
78262,Damaged
31434,
138197,
87427,Wrong Item
1658,Damaged
13803,Late Delivery
90264,Late Delivery
128571,Changed Mind
72761,
105277,Changed Mind
118643,Damaged
39098,Wrong Item
34145,Wrong Item
45104,Wrong Item
1829,Changed Mind
28488,Late Delivery
48937,Wrong Item
24180,Wrong Item
25940,Wrong Item
112040,Late Delivery
69787,
71786,Damaged
144740,Wrong Item
71997,Wrong Item
65873,Damaged
79092,
72115,
56254,Wrong Item
143617,Wrong Item
144066,Late Delivery
18790,
130453,Changed Mind
148725,Late Delivery
76771,
89774,Wrong Item
140063,Changed Mind
75908,Late Delivery
21585,Wrong Item
134223,Changed Mind
5076,Changed Mind
58964,Late Delivery
119005,Changed Mind
100405,Late Delivery
18721,
58652,Wrong Item
63629,
148204,Damaged
20641,Late Delivery
8040,Late Delivery
123154,Wrong Item
71523,
147103,Damaged
2098,Damaged
7628,Changed Mind
99206,Damaged
62608,Damaged
13316,Wrong Item
34616,Changed Mind
26686,Late Delivery
78854,
65893,Damaged
123802,Changed Mind
114029,
78853,Damaged
33474,Damaged
75089,Wrong Item
96813,
82390,Late Delivery
136573,Late Delivery
86101,
86149,Changed Mind
31945,
28587,Damaged
51564,Changed Mind
67268,
31199,
26912,Damaged
138819,Damaged
129925,Wrong Item
68792,Wrong Item
23522,Changed Mind
21420,Wrong Item
113927,Changed Mind
53466,Damaged
65807,Wrong Item
65720,Late Delivery
83220,Wrong Item
6862,Late Delivery
145388,Changed Mind
85703,Wrong Item
139488,Damaged
7995,
149016,
45140,Wrong Item
4870,Changed Mind
106469,Changed Mind
25722,
3721,Damaged
13960,
116192,Changed Mind
16176,Wrong Item
106057,Late Delivery
66921,Damaged
91081,Wrong Item
21392,Late Delivery
104280,
62875,Wrong Item
31130,Changed Mind
112707,Damaged
104550,Changed Mind
44020,Wrong Item
96252,Damaged
63564,
113757,Wrong Item
14272,Wrong Item
8070,
29223,Changed Mind
45853,Changed Mind
31467,Damaged
4539,Changed Mind
40733,Damaged
41881,Wrong Item
46427,Wrong Item
26519,Wrong Item
44496,Wrong Item
65770,Wrong Item
50109,Changed Mind
15343,Damaged
42584,Damaged
145410,Damaged
106618,Damaged
1903,Changed Mind
17417,Late Delivery
38907,Changed Mind
135283,Wrong Item
75797,
144275,Wrong Item
108006,
23961,Damaged
1755,Wrong Item
1210,Damaged
72919,
33094,
115771,Wrong Item
9720,
112673,Wrong Item
38076,Late Delivery
30137,Changed Mind
45827,
122455,Late Delivery
119994,Changed Mind
5572,Damaged
3066,Late Delivery
130821,Late Delivery
2275,
76659,Wrong Item
138050,Damaged
97106,
55224,
71408,
122218,Changed Mind
60828,Changed Mind
95647,
48367,Wrong Item
104331,Late Delivery
58458,Changed Mind
128090,
4812,
38029,Wrong Item
92729,Wrong Item
55316,Damaged
51407,Late Delivery
81271,Changed Mind
4686,Wrong Item
94425,Late Delivery
80473,
22171,Changed Mind
117310,Wrong Item
136250,Late Delivery
121970,Changed Mind
145188,Changed Mind
15918,Wrong Item
40,
142164,Changed Mind
52829,
48306,Changed Mind
148562,Wrong Item
7408,Damaged
42173,Damaged
132319,Wrong Item
85612,
28751,Late Delivery
87784,Changed Mind
98236,Wrong Item
127557,Wrong Item
74199,Changed Mind
60382,Wrong Item
84472,Late Delivery
5239,Changed Mind
58472,
4371,Damaged
76218,Changed Mind
38596,Wrong Item
98669,Late Delivery
30742,Late Delivery
61580,Wrong Item
85671,Changed Mind
3705,Wrong Item
95418,Late Delivery
32213,Damaged
91657,Changed Mind
40274,Wrong Item
84499,Late Delivery
18959,Wrong Item
144675,Wrong Item
22284,Damaged
60827,Damaged
87865,
16553,Damaged
19674,Wrong Item
26787,Late Delivery
24277,Damaged
42461,
61148,Late Delivery
129945,Changed Mind
25347,Late Delivery
29970,Late Delivery
74915,
139300,Changed Mind
59664,Changed Mind
109631,Late Delivery
118999,Late Delivery
57846,Wrong Item
17483,Changed Mind
137460,Wrong Item
12450,Late Delivery
93255,Late Delivery
75927,Damaged
114238,Damaged
70147,Changed Mind
35800,Late Delivery
106982,Damaged
41615,
109927,
114128,Wrong Item
110087,Late Delivery
107468,Wrong Item
148773,Damaged
99314,
26559,Damaged
99785,Changed Mind
119419,Wrong Item
133171,Changed Mind
12138,Late Delivery
94629,
83814,Wrong Item
67796,Damaged
73269,Damaged
50653,Damaged
85586,
12941,
58074,Damaged
12192,Damaged
138933,Changed Mind
31419,Wrong Item
39519,Wrong Item
52967,
15091,Late Delivery
33234,Changed Mind
101027,Late Delivery
71417,
79526,Wrong Item
37573,
106118,Changed Mind
25291,
52772,Changed Mind
141361,Wrong Item
88645,Wrong Item
81059,
113016,Late Delivery
101745,Damaged
113419,Late Delivery
125851,
45513,Wrong Item
3904,Damaged
18383,Damaged
2759,
70220,Wrong Item
115681,Late Delivery
128496,Changed Mind
139247,Wrong Item
116726,Wrong Item
78913,Damaged
131377,Wrong Item
4803,Changed Mind
7013,Wrong Item
35322,Changed Mind
47935,Wrong Item
149525,Wrong Item
33507,Changed Mind
2034,Changed Mind
9578,Late Delivery
21491,Changed Mind
127080,Late Delivery
111589,Late Delivery
71295,Late Delivery
11465,Damaged
23977,Wrong Item
149639,Wrong Item
80185,Changed Mind
95339,Wrong Item
47925,Late Delivery
55705,Damaged
149880,Wrong Item
117776,Wrong Item
11612,Wrong Item
129811,
83422,Changed Mind
116740,Changed Mind
146800,Wrong Item
36678,
70507,Wrong Item
43865,Damaged
122893,Wrong Item
142445,Late Delivery
5736,
147433,Damaged
50372,Changed Mind
77374,Changed Mind
30609,
49568,Wrong Item
101902,
84998,Changed Mind
105353,Changed Mind
81096,Wrong Item
38503,Changed Mind
13024,Late Delivery
11621,Wrong Item
83302,
44617,Damaged
33664,Wrong Item
10199,Changed Mind
77276,Damaged
106893,Wrong Item
148149,Changed Mind
119539,
119995,Late Delivery
117832,Damaged
75803,Damaged
65274,
113014,Wrong Item
5115,Damaged
16528,
92451,
57256,Damaged
91365,Damaged
120393,
142590,
95421,Changed Mind
121880,Late Delivery
27375,
97568,Late Delivery
102460,Wrong Item
128173,Late Delivery
148314,Changed Mind
68918,Wrong Item
57571,
91736,Damaged
123488,
88303,Late Delivery
143179,Late Delivery
20403,Damaged
66659,Changed Mind
23635,
83088,Late Delivery
17432,Changed Mind
102179,
91288,Wrong Item
50322,Changed Mind
110125,Late Delivery
42378,Changed Mind
113436,Damaged
36267,Changed Mind
31555,Damaged
45260,Changed Mind
119190,
80868,Wrong Item
140225,
15048,
31341,Late Delivery
68734,Late Delivery
88449,Wrong Item
32176,Damaged
101741,Damaged
133363,Late Delivery
29660,Late Delivery
75093,
130485,Damaged
94717,
126948,Damaged
16525,Changed Mind
139759,
125654,Wrong Item
46250,Damaged
88467,Late Delivery
109255,Damaged
113459,Wrong Item
143488,
73984,Changed Mind
4642,Changed Mind
75892,Late Delivery
126116,Late Delivery
6159,Changed Mind
26516,Wrong Item
7259,Changed Mind
124273,Changed Mind
43362,Changed Mind
118513,Wrong Item
54443,Late Delivery
87659,
39450,Damaged
22477,
18254,Damaged
75143,
88228,Wrong Item
17712,Wrong Item
4163,
113564,
103353,Wrong Item
46656,
129087,Changed Mind
95900,Damaged
126907,Late Delivery
74792,Late Delivery
18331,Damaged
125429,Late Delivery
134979,Changed Mind
92639,Late Delivery
85010,Changed Mind
71604,Damaged
133625,Damaged
20469,Changed Mind
47060,Damaged
53498,Damaged
91368,Wrong Item
109531,Changed Mind
64164,Wrong Item
139080,Late Delivery
100936,Late Delivery
69634,Late Delivery
32379,Wrong Item
85150,
103344,Late Delivery
136732,
106672,Late Delivery
149263,
32216,Wrong Item
60739,Changed Mind
68935,Damaged
93482,Late Delivery
108005,Damaged
45529,Changed Mind
145654,Late Delivery
72109,Wrong Item
61136,
144430,Wrong Item
122156,Damaged
63041,Wrong Item
139376,Changed Mind
17057,Late Delivery
63774,Late Delivery
5316,
95641,
55692,Late Delivery
127867,Late Delivery
137941,Changed Mind
112295,Damaged
63747,Damaged
37095,Wrong Item
516,
148421,Late Delivery
57227,Changed Mind
102923,Wrong Item
138607,Wrong Item
77556,Damaged
58415,
115279,
41789,Damaged
135229,Damaged
123467,Damaged
63039,Late Delivery
124354,Damaged
128769,Late Delivery
4931,
32832,Damaged
127535,Damaged
5085,
123932,Changed Mind
40734,Wrong Item
104375,Damaged
51190,Late Delivery
121935,Late Delivery
131148,Wrong Item
101990,Changed Mind
68938,Wrong Item
119248,Late Delivery
13084,Late Delivery
12368,Wrong Item
29686,Late Delivery
105737,Changed Mind
123925,
53232,Damaged
7135,Late Delivery
40617,Changed Mind
144504,Late Delivery
51493,Wrong Item
35155,
68507,Wrong Item
91852,
104012,Late Delivery
21022,Damaged
122179,Late Delivery
142664,Wrong Item
128567,
82400,Damaged
101459,Wrong Item
41164,Late Delivery
45781,Damaged
13786,Late Delivery
21049,Late Delivery
2357,
11215,
22892,Damaged
17458,Changed Mind
98090,Wrong Item
83893,Damaged
2292,Late Delivery
53797,Damaged
66336,
111770,Late Delivery
76820,
28800,
16275,Changed Mind
94043,
76065,Wrong Item
40978,
95741,Damaged
41851,Late Delivery
131176,Wrong Item
116754,
33945,Changed Mind
49610,Late Delivery
35030,Late Delivery
95827,Changed Mind
142790,Changed Mind
22170,Late Delivery
100574,Changed Mind
